Rk,Player,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
329,Jeremain Lens,FW,nl Netherlands,26.0,1987,4,1,129,1.4,0,0,0,0,0,0,0,0,6f1721f0,0.0,0.0,0.0,0.0,0.0,MF
330,Stephan Lichtsteiner,DF,ch Switzerland,30.0,1984,4,4,390,4.3,0,1,1,0,0,0,0,0,99b1d0e6,0.23,0.23,0.0,0.0,0.23,MF
331,Hugo Lloris,GK,fr France,27.0,1986,5,5,450,5.0,0,0,0,0,0,0,0,0,8f62b6ee,0.0,0.0,0.0,0.0,0.0,N/A
332,Nicolás Lodeiro,MF,uy Uruguay,25.0,1989,3,2,142,1.6,0,0,0,0,0,0,0,0,fe81d0d1,0.0,0.0,0.0,0.0,0.0,N/A
333,Nicolas Lombaerts,DF,be Belgium,29.0,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,65fd5556,0.0,0.0,0.0,0.0,0.0,N/A
334,Dejan Lovren,DF,hr Croatia,24.0,1989,3,3,270,3.0,0,0,0,0,0,0,1,0,1a2935f6,0.0,0.0,0.0,0.0,0.0,N/A
335,Diego Lugano,DF,uy Uruguay,33.0,1980,1,1,90,1.0,0,0,0,0,0,0,2,0,303ad7c3,0.0,0.0,0.0,0.0,0.0,N/A
336,David Luiz,DF,br Brazil,27.0,1987,7,7,660,7.3,2,1,3,2,0,0,0,0,c0e27d1a,0.14,0.41,0.27,0.27,0.41,MF
337,Romelu Lukaku,FW,be Belgium,21.0,1993,4,2,175,1.9,1,0,1,1,0,0,0,0,5eae500a,0.0,0.51,0.51,0.51,0.51,N/A
338,Senad Lulić,DF,ba Bosnia–Herz,28.0,1986,2,2,147,1.6,0,1,1,0,0,0,0,0,7fd58fe3,0.61,0.61,0.0,0.0,0.61,MF
339,Raïs M'Bolhi,GK,dz Algeria,28.0,1986,4,4,390,4.3,0,0,0,0,0,0,0,0,c121a641,0.0,0.0,0.0,0.0,0.0,N/A
340,Riyad Mahrez,FW,dz Algeria,23.0,1991,1,1,70,0.8,0,0,0,0,0,0,0,0,892d5bb1,0.0,0.0,0.0,0.0,0.0,MF
341,Abdul Majeed Waris,FW,gh Ghana,22.0,1991,1,1,70,0.8,0,0,0,0,0,0,1,0,46907171,0.0,0.0,0.0,0.0,0.0,MF
342,Jean Makoun,MF,cm Cameroon,31.0,1983,1,0,10,0.1,0,0,0,0,0,0,0,0,728c9139,0.0,0.0,0.0,0.0,0.0,N/A
343,Aïssa Mandi,DF,dz Algeria,22.0,1991,3,3,300,3.3,0,0,0,0,0,0,0,0,fbd6378b,0.0,0.0,0.0,0.0,0.0,N/A
344,Mario Mandžukić,FW,hr Croatia,28.0,1986,2,2,180,2.0,2,0,2,2,0,0,0,0,afa0d4e0,0.0,1.0,1.0,1.0,1.0,MF
345,Giannis Maniatis,DF,gr Greece,27.0,1986,4,4,347,3.9,0,0,0,0,0,0,0,0,17ba757b,0.0,0.0,0.0,0.0,0.0,MF
346,Kostas Manolas,DF,gr Greece,23.0,1991,4,4,390,4.3,0,0,0,0,0,0,1,0,c707411f,0.0,0.0,0.0,0.0,0.0,N/A
347,Marcelo,DF,br Brazil,26.0,1988,6,6,570,6.3,0,2,2,0,0,0,0,0,603116a7,0.32,0.32,0.0,0.0,0.32,MF
348,Claudio Marchisio,MF,it Italy,28.0,1986,3,3,216,2.4,1,0,1,1,0,0,0,1,e304acd5,0.0,0.42,0.42,0.42,0.42,N/A
349,José María Basanta,DF,ar Argentina,30.0,1984,2,1,106,1.2,0,0,0,0,0,0,0,0,d6696790,0.0,0.0,0.0,0.0,0.0,N/A
350,José María Giménez,DF,uy Uruguay,19.0,1995,3,3,270,3.0,0,0,0,0,0,0,1,0,f0da930c,0.0,0.0,0.0,0.0,0.0,N/A
351,Rafael Márquez,DF,mx Mexico,35.0,1979,4,4,360,4.0,1,1,2,1,0,0,2,0,ce067ffe,0.25,0.5,0.25,0.25,0.5,MF
352,Jackson Martínez,FW,co Colombia,27.0,1986,3,2,195,2.2,2,0,2,2,0,0,0,0,89fbacc3,0.0,0.92,0.92,0.92,0.92,N/A
353,Javi Martínez,DF,es Spain,25.0,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,7f97771d,0.0,0.0,0.0,0.0,0.0,MF
354,Mario Martínez,MF,hn Honduras,24.0,1989,1,0,20,0.2,0,0,0,0,0,0,0,0,8fadbe79,0.0,0.0,0.0,0.0,0.0,N/A
355,Bruno Martins Indi,DF,nl Netherlands,22.0,1992,6,5,456,5.1,0,0,0,0,0,0,2,0,7bc34048,0.0,0.0,0.0,0.0,0.0,N/A
356,Javier Mascherano,DF,ar Argentina,30.0,1984,7,7,720,8.0,0,0,0,0,0,0,1,0,5070881b,0.0,0.0,0.0,0.0,0.0,MF
357,Juan Mata,FW,es Spain,26.0,1988,1,0,35,0.4,1,0,1,1,0,0,0,0,29733c72,0.0,2.57,2.57,2.57,2.57,MF
358,Joël Matip,DF,cm Cameroon,22.0,1991,2,2,180,2.0,1,0,1,1,0,0,0,0,b217ef29,0.0,0.5,0.5,0.5,0.5,MF
359,Blaise Matuidi,MF,fr France,27.0,1987,5,5,426,4.7,1,0,1,1,0,0,1,0,c0cddebe,0.0,0.21,0.21,0.21,0.21,N/A
360,Rio Mavuba,MF,fr France,30.0,1984,1,0,26,0.3,0,0,0,0,0,0,0,0,48c16bf5,0.0,0.0,0.0,0.0,0.0,N/A
361,Eric Maxim Choupo-Moting,FW,cm Cameroon,25.0,1989,3,3,244,2.7,0,0,0,0,0,0,0,0,0e6bc38c,0.0,0.0,0.0,0.0,0.0,MF
362,Maxwell,DF,br Brazil,32.0,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,6f08cece,0.0,0.0,0.0,0.0,0.0,N/A
363,Stéphane Mbia,DF,cm Cameroon,28.0,1986,3,3,270,3.0,0,0,0,0,0,0,1,0,c39d9657,0.0,0.0,0.0,0.0,0.0,MF
364,Ryan McGowan,DF,au Australia,24.0,1989,3,2,222,2.5,0,1,1,0,0,0,0,0,8935480f,0.41,0.41,0.0,0.0,0.41,MF
365,Matt McKay,DF,au Australia,31.0,1983,2,2,180,2.0,0,0,0,0,0,0,0,0,044587de,0.0,0.0,0.0,0.0,0.0,MF
366,Gary Medel,DF,cl Chile,26.0,1987,4,4,377,4.2,0,0,0,0,0,0,0,0,563a68ad,0.0,0.0,0.0,0.0,0.0,MF
367,Carl Medjani,DF,dz Algeria,29.0,1985,3,3,263,2.9,0,1,1,0,0,0,0,0,70c2f41a,0.34,0.34,0.0,0.0,0.34,MF
368,Haris Medunjanin,MF,ba Bosnia–Herz,29.0,1985,2,1,80,0.9,0,0,0,0,0,0,1,0,de5d5d41,0.0,0.0,0.0,0.0,0.0,N/A
369,Admir Mehmedi,FW,ch Switzerland,23.0,1991,4,3,337,3.7,1,0,1,1,0,0,0,0,b500b384,0.0,0.27,0.27,0.27,0.27,MF
370,Raul Meireles,MF,pt Portugal,31.0,1983,2,2,159,1.8,0,0,0,0,0,0,0,0,e767cd27,0.0,0.0,0.0,0.0,0.0,N/A
371,Alexander Mejía,MF,co Colombia,25.0,1988,4,1,147,1.6,0,0,0,0,0,0,0,0,ab365692,0.0,0.0,0.0,0.0,0.0,N/A
372,Memphis,FW,nl Netherlands,20.0,1994,4,1,178,2.0,2,1,3,2,0,0,0,0,8f696594,0.51,1.52,1.01,1.01,1.52,MF
373,Eugenio Mena,DF,cl Chile,25.0,1988,4,4,390,4.3,0,0,0,0,0,0,2,0,45ef7845,0.0,0.0,0.0,0.0,0.0,MF
374,Édison Méndez,MF,ec Ecuador,35.0,1979,1,0,9,0.1,0,0,0,0,0,0,0,0,28d57df1,0.0,0.0,0.0,0.0,0.0,N/A
375,Jonathan Mensah,DF,gh Ghana,23.0,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,8087e6cb,0.0,0.0,0.0,0.0,0.0,N/A
376,Dries Mertens,FW,be Belgium,27.0,1987,5,3,269,3.0,1,0,1,1,0,0,0,0,89b2c8a9,0.0,0.33,0.33,0.33,0.33,MF
377,Per Mertesacker,DF,de Germany,29.0,1984,6,4,436,4.8,0,0,0,0,0,0,0,0,5be28712,0.0,0.0,0.0,0.0,0.0,N/A
378,Djamel Mesbah,DF,dz Algeria,29.0,1984,2,2,180,2.0,0,0,0,0,0,0,1,0,72158162,0.0,0.0,0.0,0.0,0.0,MF
379,Lionel Messi,FW,ar Argentina,26.0,1987,7,7,692,7.7,4,1,5,4,0,0,0,0,d70ce98e,0.13,0.65,0.52,0.52,0.65,MF
380,José Miguel Cubero,MF,cr Costa Rica,27.0,1987,4,0,119,1.3,0,0,0,0,0,0,1,0,ebe91c17,0.0,0.0,0.0,0.0,0.0,N/A
381,Roy Miller,DF,cr Costa Rica,29.0,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,5fa7d43f,0.0,0.0,0.0,0.0,0.0,N/A
382,Mark Milligan,DF,au Australia,28.0,1985,1,1,90,1.0,0,0,0,0,0,0,1,0,34972862,0.0,0.0,0.0,0.0,0.0,MF
383,James Milner,DF,eng England,28.0,1986,1,1,75,0.8,0,0,0,0,0,0,0,0,2f90f6b8,0.0,0.0,0.0,0.0,0.0,MF
384,Oswaldo Minda,MF,ec Ecuador,30.0,1983,2,2,172,1.9,0,0,0,0,0,0,0,0,1f84526e,0.0,0.0,0.0,0.0,0.0,N/A
385,Kevin Mirallas,FW,be Belgium,26.0,1987,4,2,222,2.5,0,0,0,0,0,0,0,0,aa51343f,0.0,0.0,0.0,0.0,0.0,MF
386,Zvjezdan Misimović,MF,ba Bosnia–Herz,32.0,1982,2,2,163,1.8,0,0,0,0,0,0,0,0,0b51984b,0.0,0.0,0.0,0.0,0.0,N/A
387,Kostas Mitroglou,FW,gr Greece,26.0,1988,3,1,124,1.4,0,0,0,0,0,0,0,0,c6ac6579,0.0,0.0,0.0,0.0,0.0,N/A
388,Luka Modrić,MF,hr Croatia,28.0,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,6025fab1,0.0,0.0,0.0,0.0,0.0,N/A
389,Faryd Mondragón,GK,co Colombia,42.0,1971,1,0,6,0.1,0,0,0,0,0,0,0,0,cbd99275,0.0,0.0,0.0,0.0,0.0,N/A
390,Pejman Montazeri,DF,ir IR Iran,30.0,1983,3,3,270,3.0,0,0,0,0,0,0,0,0,0f5702ad,0.0,0.0,0.0,0.0,0.0,MF
391,Jefferson Montero,FW,ec Ecuador,24.0,1989,3,3,226,2.5,0,0,0,0,0,0,1,0,fa6561bf,0.0,0.0,0.0,0.0,0.0,MF
392,Héctor Moreno,DF,mx Mexico,26.0,1988,4,4,315,3.5,0,0,0,0,0,0,1,0,5d311e8d,0.0,0.0,0.0,0.0,0.0,N/A
393,Masato Morishige,DF,jp Japan,27.0,1987,1,1,90,1.0,0,0,0,0,0,0,1,0,5f58895f,0.0,0.0,0.0,0.0,0.0,MF
394,Victor Moses,FW,ng Nigeria,23.0,1990,2,2,139,1.5,0,0,0,0,0,0,0,0,e726e11e,0.0,0.0,0.0,0.0,0.0,MF
395,Mehdi Mostefa,DF,dz Algeria,30.0,1983,2,2,210,2.3,0,0,0,0,0,0,0,0,b2a138bc,0.0,0.0,0.0,0.0,0.0,MF
396,Thiago Motta,MF,it Italy,31.0,1982,3,1,95,1.1,0,0,0,0,0,0,0,0,57ef0d97,0.0,0.0,0.0,0.0,0.0,N/A
397,Benjamin Moukandjo,FW,cm Cameroon,25.0,1988,3,3,237,2.6,0,0,0,0,0,0,0,0,e0312377,0.0,0.0,0.0,0.0,0.0,MF
398,João Moutinho,MF,pt Portugal,27.0,1986,3,3,270,3.0,0,0,0,0,0,0,1,0,f5a00fa4,0.0,0.0,0.0,0.0,0.0,N/A
399,Mensur Mujdža,DF,ba Bosnia–Herz,30.0,1984,2,2,158,1.8,0,0,0,0,0,0,0,0,1ebfbf66,0.0,0.0,0.0,0.0,0.0,MF
400,Thomas Müller,FW,de Germany,24.0,1989,7,7,681,7.6,5,3,8,4,1,1,0,0,3c6089ab,0.4,1.06,0.66,0.53,0.93,MF
401,Sulley Muntari,MF,gh Ghana,29.0,1984,2,2,180,2.0,0,1,1,0,0,0,2,0,e185aa52,0.5,0.5,0.0,0.0,0.5,N/A
402,Ahmed Musa,FW,ng Nigeria,21.0,1992,4,4,334,3.7,2,0,2,2,0,0,0,0,b7084daf,0.0,0.54,0.54,0.54,0.54,MF
403,Fernando Muslera,GK,uy Uruguay,27.0,1986,4,4,360,4.0,0,0,0,0,0,0,1,0,a2abe631,0.0,0.0,0.0,0.0,0.0,N/A
404,Shkodran Mustafi,DF,de Germany,22.0,1992,3,1,132,1.5,0,0,0,0,0,0,0,0,3f2d59fe,0.0,0.0,0.0,0.0,0.0,N/A
405,David Myrie,DF,cr Costa Rica,26.0,1988,1,0,42,0.5,0,0,0,0,0,0,0,0,798c050d,0.0,0.0,0.0,0.0,0.0,N/A
406,Landry N'Guémo,DF,cm Cameroon,28.0,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,84d036fd,0.0,0.0,0.0,0.0,0.0,MF
407,Yūto Nagatomo,DF,jp Japan,27.0,1986,3,3,270,3.0,0,1,1,0,0,0,0,0,4b6960d2,0.33,0.33,0.0,0.0,0.33,MF
408,Andy Najar,DF,hn Honduras,21.0,1993,2,1,71,0.8,0,0,0,0,0,0,0,0,f8280175,0.0,0.0,0.0,0.0,0.0,MF
409,Nani,FW,pt Portugal,27.0,1986,3,3,270,3.0,1,0,1,1,0,0,0,0,15e9c7e6,0.0,0.33,0.33,0.33,0.33,MF
410,Keylor Navas,GK,cr Costa Rica,27.0,1986,5,5,510,5.7,0,0,0,0,0,0,1,0,ecada4fc,0.0,0.0,0.0,0.0,0.0,N/A
411,Javad Nekounam,MF,ir IR Iran,33.0,1980,3,3,270,3.0,0,1,1,0,0,0,1,0,baccd726,0.33,0.33,0.0,0.0,0.33,N/A
412,Manuel Neuer,GK,de Germany,28.0,1986,7,7,690,7.7,0,0,0,0,0,0,0,0,8778c910,0.0,0.0,0.0,0.0,0.0,N/A
413,Neymar,FW,br Brazil,22.0,1992,5,5,454,5.0,4,1,5,3,1,1,1,0,69384e5d,0.2,0.99,0.79,0.59,0.79,MF
414,Nicolas Nkoulou,DF,cm Cameroon,24.0,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,93cf32a8,0.0,0.0,0.0,0.0,0.0,N/A
415,Christian Noboa,MF,ec Ecuador,29.0,1985,3,3,269,3.0,0,0,0,0,0,0,0,0,9d1e8e76,0.0,0.0,0.0,0.0,0.0,N/A
416,Dany Nounkeu,DF,cm Cameroon,28.0,1986,2,0,90,1.0,0,0,0,0,0,0,1,0,819a94a2,0.0,0.0,0.0,0.0,0.0,N/A
417,Uche Nwofor,FW,ng Nigeria,22.0,1991,2,0,13,0.1,0,0,0,0,0,0,0,0,920ffd96,0.0,0.0,0.0,0.0,0.0,N/A
418,Allan Nyom,DF,cm Cameroon,26.0,1988,1,1,90,1.0,0,1,1,0,0,0,0,0,97572117,1.0,1.0,0.0,0.0,1.0,MF
419,Tommy Oar,FW,au Australia,22.0,1991,3,3,203,2.3,0,0,0,0,0,0,0,0,334e61b3,0.0,0.0,0.0,0.0,0.0,MF
420,John Obi Mikel,MF,ng Nigeria,27.0,1987,4,4,360,4.0,0,0,0,0,0,0,1,0,424d5f72,0.0,0.0,0.0,0.0,0.0,N/A
421,Godfrey Oboabona,DF,ng Nigeria,23.0,1990,1,1,28,0.3,0,0,0,0,0,0,0,0,35cc25b4,0.0,0.0,0.0,0.0,0.0,N/A
422,Guillermo Ochoa,GK,mx Mexico,28.0,1985,4,4,360,4.0,0,0,0,0,0,0,0,0,1e9bde92,0.0,0.0,0.0,0.0,0.0,N/A
423,Peter Odemwingie,FW,ng Nigeria,32.0,1981,4,3,281,3.1,1,0,1,1,0,0,0,0,b16150ac,0.0,0.32,0.32,0.32,0.32,N/A
424,Shinji Okazaki,FW,jp Japan,28.0,1986,3,3,248,2.8,1,0,1,1,0,0,0,0,68796d61,0.0,0.36,0.36,0.36,0.36,MF
425,Yoshito Ōkubo,FW,jp Japan,32.0,1982,3,2,204,2.3,0,0,0,0,0,0,0,0,930074bb,0.0,0.0,0.0,0.0,0.0,MF
426,Ivica Olić,FW,hr Croatia,34.0,1979,3,3,226,2.5,1,0,1,1,0,0,0,0,1bb54bef,0.0,0.4,0.4,0.4,0.4,N/A
427,Kenneth Omeruo,DF,ng Nigeria,20.0,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,0f0aa5b4,0.0,0.0,0.0,0.0,0.0,N/A
428,Ogenyi Onazi,MF,ng Nigeria,21.0,1992,4,4,328,3.6,0,0,0,0,0,0,0,0,17310a6c,0.0,0.0,0.0,0.0,0.0,N/A
429,Daniel Opare,DF,gh Ghana,23.0,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,49d53c68,0.0,0.0,0.0,0.0,0.0,MF
430,Divock Origi,FW,be Belgium,19.0,1995,5,2,246,2.7,1,0,1,1,0,0,0,0,43a166b4,0.0,0.37,0.37,0.37,0.37,MF
431,Yuya Osako,FW,jp Japan,24.0,1990,2,2,122,1.4,0,0,0,0,0,0,0,0,f69fba57,0.0,0.0,0.0,0.0,0.0,MF
432,Oscar,FW,br Brazil,22.0,1991,7,7,638,7.1,2,2,4,2,0,0,1,0,57fe98dd,0.28,0.56,0.28,0.28,0.56,MF
433,Juwon Oshaniwa,DF,ng Nigeria,23.0,1990,4,4,360,4.0,0,0,0,0,0,0,1,0,2c11a096,0.0,0.0,0.0,0.0,0.0,N/A
434,David Ospina,GK,co Colombia,25.0,1988,5,5,444,4.9,0,0,0,0,0,0,0,0,82b1198a,0.0,0.0,0.0,0.0,0.0,N/A
435,Mesut Özil,MF,de Germany,25.0,1988,7,7,651,7.2,1,1,2,1,0,0,0,0,16380240,0.14,0.28,0.14,0.14,0.28,N/A
436,Rodrigo Palacio,FW,ar Argentina,32.0,1982,5,0,164,1.8,0,0,0,0,0,0,0,0,8d8178ac,0.0,0.0,0.0,0.0,0.0,MF
437,Jerry Palacios,FW,hn Honduras,32.0,1982,1,0,51,0.6,0,0,0,0,0,0,1,0,24cc7b5f,0.0,0.0,0.0,0.0,0.0,N/A
438,Wilson Palacios,MF,hn Honduras,29.0,1984,2,2,132,1.5,0,0,0,0,0,0,2,1,58df81fc,0.0,0.0,0.0,0.0,0.0,N/A
439,Gabriel Paletta,DF,it Italy,28.0,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,cc3477f4,0.0,0.0,0.0,0.0,0.0,N/A
440,Sokratis Papastathopoulos,DF,gr Greece,26.0,1988,4,4,390,4.3,1,0,1,1,0,0,1,0,b682dcf6,0.0,0.23,0.23,0.23,0.23,N/A
441,Marco Parolo,MF,it Italy,29.0,1985,2,0,57,0.6,0,0,0,0,0,0,0,0,ed5886d2,0.0,0.0,0.0,0.0,0.0,N/A
442,Rui Patrício,GK,pt Portugal,26.0,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,79b0d6a0,0.0,0.0,0.0,0.0,0.0,N/A
443,Paulinho,MF,br Brazil,25.0,1988,6,5,383,4.3,0,0,0,0,0,0,0,0,bb7337cc,0.0,0.0,0.0,0.0,0.0,N/A
444,Pedro,FW,es Spain,26.0,1987,2,1,103,1.1,0,0,0,0,0,0,0,0,3ca7254a,0.0,0.0,0.0,0.0,0.0,MF
445,Carlos Peña,MF,mx Mexico,24.0,1990,1,0,12,0.1,0,0,0,0,0,0,0,0,f7381739,0.0,0.0,0.0,0.0,0.0,N/A
446,Pepe,DF,pt Portugal,31.0,1983,2,2,126,1.4,0,0,0,0,0,0,0,1,c906ce0f,0.0,0.0,0.0,0.0,0.0,MF
447,Oribe Peralta,FW,mx Mexico,30.0,1984,4,4,298,3.3,1,1,2,1,0,0,0,0,5e6758f3,0.3,0.6,0.3,0.3,0.6,N/A
448,Álvaro Pereira,DF,uy Uruguay,28.0,1985,3,3,204,2.3,0,0,0,0,0,0,0,0,1b0aaf11,0.0,0.0,0.0,0.0,0.0,MF
449,João Pereira,DF,pt Portugal,30.0,1984,3,3,240,2.7,0,0,0,0,0,0,1,0,aefd0c5b,0.0,0.0,0.0,0.0,0.0,MF
450,Maxi Pereira,DF,uy Uruguay,30.0,1984,3,2,224,2.5,0,0,0,0,0,0,0,1,6e592fa4,0.0,0.0,0.0,0.0,0.0,N/A
451,Enzo Pérez,MF,ar Argentina,28.0,1986,3,2,218,2.4,0,0,0,0,0,0,0,0,6d27cfc2,0.0,0.0,0.0,0.0,0.0,N/A
452,Ivan Perišić,FW,hr Croatia,25.0,1989,3,3,257,2.9,2,1,3,2,0,0,0,0,6fe90922,0.35,1.05,0.7,0.7,1.05,MF
453,Robin van Persie,FW,nl Netherlands,30.0,1983,6,6,544,6.0,4,0,4,3,1,1,2,0,3fcab3a8,0.0,0.66,0.66,0.5,0.5,N/A
454,Mauricio Pinilla,FW,cl Chile,30.0,1984,3,0,47,0.5,0,0,0,0,0,0,1,0,33bd231e,0.0,0.0,0.0,0.0,0.0,N/A
455,Gerard Piqué,DF,es Spain,27.0,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,adfc9123,0.0,0.0,0.0,0.0,0.0,N/A
456,Andrea Pirlo,MF,it Italy,35.0,1979,3,3,270,3.0,0,0,0,0,0,0,0,0,71c5f16f,0.0,0.0,0.0,0.0,0.0,N/A
457,Miralem Pjanić,MF,ba Bosnia–Herz,24.0,1990,3,3,270,3.0,1,0,1,1,0,0,0,0,ad6df2d5,0.0,0.33,0.33,0.33,0.33,N/A
458,Stipe Pletikosa,GK,hr Croatia,35.0,1979,3,3,270,3.0,0,0,0,0,0,0,0,0,38a1b57c,0.0,0.0,0.0,0.0,0.0,N/A
459,Lukas Podolski,FW,de Germany,29.0,1985,2,1,54,0.6,0,0,0,0,0,0,0,0,88f0a9a0,0.0,0.0,0.0,0.0,0.0,MF
460,Paul Pogba,MF,fr France,21.0,1993,5,4,354,3.9,1,1,2,1,0,0,1,0,867239d3,0.25,0.51,0.25,0.25,0.51,N/A
461,Mehrdad Pooladi,DF,ir IR Iran,27.0,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0006a865,0.0,0.0,0.0,0.0,0.0,MF
462,Hélder Postiga,FW,pt Portugal,31.0,1982,1,1,15,0.2,0,0,0,0,0,0,0,0,c8504093,0.0,0.0,0.0,0.0,0.0,N/A
463,Danijel Pranjić,DF,hr Croatia,32.0,1981,2,2,163,1.8,0,1,1,0,0,0,0,0,38929ff9,0.55,0.55,0.0,0.0,0.55,MF
464,Juan Quintero,FW,co Colombia,21.0,1993,3,1,94,1.0,1,0,1,1,0,0,0,0,540d0b37,0.0,0.96,0.96,0.96,0.96,MF
465,Mohammed Rabiu,MF,gh Ghana,24.0,1989,3,3,222,2.5,0,0,0,0,0,0,1,0,f4a9eb92,0.0,0.0,0.0,0.0,0.0,N/A
466,Ivan Rakitić,MF,hr Croatia,26.0,1988,3,3,270,3.0,0,1,1,0,0,0,1,0,89f951b5,0.33,0.33,0.0,0.0,0.33,N/A
467,Ramires,MF,br Brazil,27.0,1987,7,2,250,2.8,0,1,1,0,0,0,1,0,4cce2c67,0.36,0.36,0.0,0.0,0.36,N/A
468,Gastón Ramírez,FW,uy Uruguay,23.0,1990,2,0,51,0.6,0,1,1,0,0,0,0,0,2c851997,1.76,1.76,0.0,0.0,1.76,MF
469,Adrián Ramos,FW,co Colombia,28.0,1986,3,1,141,1.6,0,1,1,0,0,0,0,0,c693cf7c,0.64,0.64,0.0,0.0,0.64,N/A
470,Sergio Ramos,DF,es Spain,28.0,1986,3,3,270,3.0,0,0,0,0,0,0,1,0,08511d65,0.0,0.0,0.0,0.0,0.0,N/A
471,Ante Rebić,FW,hr Croatia,20.0,1993,3,0,46,0.5,0,0,0,0,0,0,0,1,536cebe5,0.0,0.0,0.0,0.0,0.0,MF
472,Pepe Reina,GK,es Spain,31.0,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,e358587b,0.0,0.0,0.0,0.0,0.0,N/A
473,Loïc Rémy,FW,fr France,27.0,1987,2,0,30,0.3,0,0,0,0,0,0,0,0,5c2da10f,0.0,0.0,0.0,0.0,0.0,N/A
474,Diego Reyes,DF,mx Mexico,21.0,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,d4f46475,0.0,0.0,0.0,0.0,0.0,MF
475,Arjen Robben,FW,nl Netherlands,30.0,1984,7,7,690,7.7,3,1,4,3,0,0,1,0,09586899,0.13,0.52,0.39,0.39,0.52,MF
476,Cristian Rodríguez,MF,uy Uruguay,28.0,1985,4,4,332,3.7,0,0,0,0,0,0,0,0,dcd67568,0.0,0.0,0.0,0.0,0.0,N/A
477,James Rodríguez,FW,co Colombia,22.0,1991,5,4,399,4.4,6,2,8,5,1,1,1,0,715bf047,0.45,1.8,1.35,1.13,1.58,MF
478,Maxi Rodríguez,FW,ar Argentina,33.0,1981,2,1,66,0.7,0,0,0,0,0,0,0,0,4f06b1e0,0.0,0.0,0.0,0.0,0.0,MF
479,Ricardo Rodríguez,DF,ch Switzerland,21.0,1992,4,4,390,4.3,0,2,2,0,0,0,0,0,7f78ad23,0.46,0.46,0.0,0.0,0.46,MF
480,Joao Rojas,FW,ec Ecuador,25.0,1989,1,0,15,0.2,0,0,0,0,0,0,0,0,77e9a4e7,0.0,0.0,0.0,0.0,0.0,MF
481,José Rojas,DF,cl Chile,30.0,1983,1,0,13,0.1,0,0,0,0,0,0,0,0,0e8369e1,0.0,0.0,0.0,0.0,0.0,N/A
482,Marcos Rojo,DF,ar Argentina,24.0,1990,6,6,614,6.8,1,0,1,1,0,0,2,0,e0991c04,0.0,0.15,0.15,0.15,0.15,N/A
483,Sergio Romero,GK,ar Argentina,27.0,1987,7,7,720,8.0,0,0,0,0,0,0,0,0,1e26e376,0.0,0.0,0.0,0.0,0.0,N/A
484,Cristiano Ronaldo,FW,pt Portugal,29.0,1985,3,3,270,3.0,1,1,2,1,0,0,0,0,dea698d9,0.33,0.67,0.33,0.33,0.67,MF
485,Wayne Rooney,FW,eng England,28.0,1985,3,2,195,2.2,1,1,2,1,0,0,0,0,f07be45a,0.46,0.92,0.46,0.46,0.92,MF
486,Bryan Ruiz,FW,cr Costa Rica,28.0,1985,5,5,492,5.5,2,0,2,2,0,0,1,0,fa6292e2,0.0,0.37,0.37,0.37,0.37,MF
487,Mathew Ryan,GK,au Australia,22.0,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,4535e4bb,0.0,0.0,0.0,0.0,0.0,N/A
488,Bacary Sagna,DF,fr France,31.0,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,6ef56efd,0.0,0.0,0.0,0.0,0.0,N/A
489,Mamadou Sakho,DF,fr France,24.0,1990,4,4,286,3.2,0,0,0,0,0,0,0,0,87935cf3,0.0,0.0,0.0,0.0,0.0,N/A
490,Carlos Salcido,DF,mx Mexico,34.0,1980,2,1,91,1.0,0,0,0,0,0,0,0,0,190bc058,0.0,0.0,0.0,0.0,0.0,MF
491,Sejad Salihović,DF,ba Bosnia–Herz,29.0,1984,2,0,45,0.5,0,0,0,0,0,0,0,0,a4e14205,0.0,0.0,0.0,0.0,0.0,MF
492,Edgar Salli,FW,cm Cameroon,21.0,1992,2,0,49,0.5,0,0,0,0,0,0,1,0,41d1fbc6,0.0,0.0,0.0,0.0,0.0,MF
493,Dimitris Salpingidis,FW,gr Greece,32.0,1981,4,3,224,2.5,0,0,0,0,0,0,1,0,c55257e3,0.0,0.0,0.0,0.0,0.0,MF
