Rk,Player,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
335,José Luis Rodríguez,MF,pa Panama,19,1998,3,3,242,2.7,0,0,0,0,0,0,0,0,b333b014,0.0,0.0,0.0,0.0,0.0,FW
336,Romelu Lukaku,FW,be Belgium,25,1993,6,6,473,5.3,4,1,5,4,0,0,0,0,5eae500a,0.19,0.95,0.76,0.76,0.95,N/A
337,Mikael Lustig,DF,se Sweden,31,1986,4,4,351,3.9,0,0,0,0,0,0,2,0,54c9ed15,0.0,0.0,0.0,0.0,0.0,N/A
338,Ali Maâloul,DF,tn Tunisia,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,c69ff23a,0.0,0.0,0.0,0.0,0.0,N/A
339,Adolfo Machado,DF,pa Panama,33,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,fc29a3a8,0.0,0.0,0.0,0.0,0.0,N/A
340,Hörður Magnússon,DF,is Iceland,25,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,526541e5,0.0,0.0,0.0,0.0,0.0,N/A
341,Harry Maguire,DF,eng England,25,1993,7,6,645,7.2,1,1,2,1,0,0,2,0,d8931174,0.14,0.28,0.14,0.14,0.28,N/A
342,Tomoaki Makino,DF,jp Japan,31,1987,1,1,90,1.0,0,0,0,0,0,0,1,0,2b0b6462,0.0,0.0,0.0,0.0,0.0,N/A
343,Steve Mandanda,GK,fr France,33,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,1d2d5cc8,0.0,0.0,0.0,0.0,0.0,N/A
344,Mario Mandžukić,FW,hr Croatia,32,1986,6,6,605,6.7,3,1,4,3,0,0,2,0,afa0d4e0,0.15,0.6,0.45,0.45,0.6,N/A
345,Sadio Mané,MF,sn Senegal,26,1992,3,3,270,3.0,1,0,1,1,0,0,0,0,c691bfe2,0.0,0.33,0.33,0.33,0.33,FW
346,Birkir Már Sævarsson,DF,is Iceland,33,1984,3,3,270,3.0,0,0,0,0,0,0,1,0,a422fba8,0.0,0.0,0.0,0.0,0.0,N/A
347,Marcelo,DF,br Brazil,30,1988,4,4,279,3.1,0,0,0,0,0,0,0,0,603116a7,0.0,0.0,0.0,0.0,0.0,N/A
348,José María Giménez,DF,uy Uruguay,23,1995,4,4,360,4.0,1,0,1,1,0,0,0,0,f0da930c,0.0,0.25,0.25,0.25,0.25,N/A
349,João Mário,MF,pt Portugal,25,1993,4,3,259,2.9,0,0,0,0,0,0,0,0,f0021247,0.0,0.0,0.0,0.0,0.0,N/A
350,Rafael Márquez,MF,mx Mexico,39,1979,3,1,86,1.0,0,0,0,0,0,0,0,0,ce067ffe,0.0,0.0,0.0,0.0,0.0,N/A
351,Marquinhos,DF,br Brazil,24,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,d5f2f82b,0.0,0.0,0.0,0.0,0.0,MF
352,Gelson Martins,FW,pt Portugal,23,1995,1,0,32,0.4,0,0,0,0,0,0,0,0,3ef0fa48,0.0,0.0,0.0,0.0,0.0,MF
353,Javier Mascherano,MF,ar Argentina,34,1984,4,4,360,4.0,0,0,0,0,0,0,2,0,5070881b,0.0,0.0,0.0,0.0,0.0,N/A
354,Aymen Mathlouthi,GK,tn Tunisia,33,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,dd1abe1b,0.0,0.0,0.0,0.0,0.0,N/A
355,Nemanja Matić,MF,rs Serbia,29,1988,3,3,270,3.0,0,0,0,0,0,0,2,0,eb7822d7,0.0,0.0,0.0,0.0,0.0,N/A
356,Blaise Matuidi,MF,fr France,31,1987,5,4,334,3.7,0,0,0,0,0,0,2,0,c0cddebe,0.0,0.0,0.0,0.0,0.0,N/A
357,Abdullah Al-Mayouf,GK,sa Saudi Arabia,31,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,c3c96222,0.0,0.0,0.0,0.0,0.0,N/A
358,Kylian Mbappé,MF,fr France,19,1998,7,6,532,5.9,4,0,4,4,0,0,2,0,42fd9c7f,0.0,0.68,0.68,0.68,0.68,FW
359,Benjamin Mendy,DF,fr France,23,1994,1,0,41,0.5,0,0,0,0,0,0,0,0,5271c8f1,0.0,0.0,0.0,0.0,0.0,N/A
360,Gabriel Mercado,DF,ar Argentina,31,1987,3,3,270,3.0,1,1,2,1,0,0,1,0,bf97c188,0.33,0.67,0.33,0.33,0.67,N/A
361,Yassine Meriah,DF,tn Tunisia,24,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,3640af28,0.0,0.0,0.0,0.0,0.0,N/A
362,Dries Mertens,FW,be Belgium,31,1987,6,3,298,3.3,1,1,2,1,0,0,0,0,89b2c8a9,0.3,0.6,0.3,0.3,0.6,N/A
363,Lionel Messi,FW,ar Argentina,30,1987,4,4,360,4.0,1,2,3,1,0,1,1,0,d70ce98e,0.5,0.75,0.25,0.25,0.75,MF
364,Thomas Meunier,MF,be Belgium,26,1991,5,5,450,5.0,1,2,3,1,0,0,2,0,e162b013,0.4,0.6,0.2,0.2,0.6,N/A
365,Maximiliano Meza,MF,ar Argentina,25,1992,4,2,208,2.3,0,0,0,0,0,0,0,0,e5e15e0a,0.0,0.0,0.0,0.0,0.0,FW
366,Nikola Milenković,DF,rs Serbia,20,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,bee704fc,0.0,0.0,0.0,0.0,0.0,N/A
367,Arkadiusz Milik,MF,pl Poland,24,1994,1,1,72,0.8,0,0,0,0,0,0,0,0,85613cf0,0.0,0.0,0.0,0.0,0.0,N/A
368,Sergej Milinković-Savić,MF,rs Serbia,23,1995,3,3,270,3.0,0,0,0,0,0,0,1,0,4e6dbac4,0.0,0.0,0.0,0.0,0.0,N/A
369,Luka Milivojević,MF,rs Serbia,27,1991,2,2,170,1.9,0,0,0,0,0,0,1,0,2ce2508a,0.0,0.0,0.0,0.0,0.0,N/A
370,Mark Milligan,DF,au Australia,32,1985,3,3,270,3.0,0,0,0,0,0,0,1,0,34972862,0.0,0.0,0.0,0.0,0.0,N/A
371,Kim Min-woo,DF,kr Korea Republic,28,1990,2,1,146,1.6,0,0,0,0,0,0,0,0,86468ffb,0.0,0.0,0.0,0.0,0.0,N/A
372,Yerry Mina,DF,co Colombia,23,1994,3,3,300,3.3,3,0,3,3,0,0,0,0,6d5701f2,0.0,0.9,0.9,0.9,0.9,N/A
373,Aleksei Miranchuk,MF,ru Russia,22,1995,1,1,59,0.7,0,0,0,0,0,0,0,0,a9aa0d1d,0.0,0.0,0.0,0.0,0.0,N/A
374,Miranda,DF,br Brazil,33,1984,5,5,450,5.0,0,0,0,0,0,0,0,0,314f2124,0.0,0.0,0.0,0.0,0.0,N/A
375,Aleksandar Mitrović,FW,rs Serbia,23,1994,3,3,266,3.0,1,0,1,1,0,0,2,0,3925dbd6,0.0,0.34,0.34,0.34,0.34,N/A
376,Luka Modrić,MF,hr Croatia,32,1985,7,7,691,7.7,2,1,3,1,1,2,0,0,6025fab1,0.13,0.39,0.26,0.13,0.26,N/A
377,Milad Mohammadi,DF,ir IR Iran,24,1993,2,0,57,0.6,0,0,0,0,0,0,0,0,740a0e28,0.0,0.0,0.0,0.0,0.0,MF
378,Marwan Mohsen,FW,eg Egypt,29,1989,3,3,206,2.3,0,0,0,0,0,0,0,0,90df9350,0.0,0.0,0.0,0.0,0.0,N/A
379,Johan Mojica,DF,co Colombia,25,1992,4,4,390,4.3,0,0,0,0,0,0,1,0,608f2092,0.0,0.0,0.0,0.0,0.0,N/A
380,Aaron Mooy,MF,au Australia,27,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,47b7e3af,0.0,0.0,0.0,0.0,0.0,N/A
381,Hussain Al Moqahwi,MF,sa Saudi Arabia,30,1988,2,1,137,1.5,0,0,0,0,0,0,0,0,7dfe2bb0,0.0,0.0,0.0,0.0,0.0,N/A
382,Héctor Moreno,DF,mx Mexico,30,1988,3,3,270,3.0,0,0,0,0,0,0,2,0,5d311e8d,0.0,0.0,0.0,0.0,0.0,N/A
383,Sam Morsy,MF,eg Egypt,26,1991,1,0,41,0.5,0,0,0,0,0,0,1,0,a23c0949,0.0,0.0,0.0,0.0,0.0,N/A
384,Yasser Al Mosailem,GK,sa Saudi Arabia,34,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,6869a0aa,0.0,0.0,0.0,0.0,0.0,N/A
385,Victor Moses,MF,ng Nigeria,27,1990,3,3,270,3.0,1,1,2,0,1,1,0,0,e726e11e,0.33,0.67,0.33,0.0,0.33,N/A
386,João Moutinho,MF,pt Portugal,31,1986,3,2,185,2.1,0,1,1,0,0,0,0,0,f5a00fa4,0.49,0.49,0.0,0.0,0.49,N/A
387,Thomas Müller,MF,de Germany,28,1989,3,2,208,2.3,0,0,0,0,0,0,1,0,3c6089ab,0.0,0.0,0.0,0.0,0.0,N/A
388,Munir,GK,ma Morocco,29,1989,3,3,270,3.0,0,0,0,0,0,0,1,0,fc8287db,0.0,0.0,0.0,0.0,0.0,N/A
389,Luis Muriel,FW,co Colombia,27,1991,2,0,93,1.0,0,0,0,0,0,0,0,0,eb2fe5b6,0.0,0.0,0.0,0.0,0.0,N/A
390,Óscar Murillo,DF,co Colombia,30,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,372c2df8,0.0,0.0,0.0,0.0,0.0,N/A
391,Ahmed Musa,FW,ng Nigeria,25,1992,3,2,208,2.3,2,0,2,2,0,0,0,0,b7084daf,0.0,0.87,0.87,0.87,0.87,N/A
392,Fernando Muslera,GK,uy Uruguay,31,1986,5,5,450,5.0,0,0,0,0,0,0,0,0,a2abe631,0.0,0.0,0.0,0.0,0.0,N/A
393,Yoshinori Mutō,FW,jp Japan,25,1992,1,1,81,0.9,0,0,0,0,0,0,0,0,5343eb4e,0.0,0.0,0.0,0.0,0.0,N/A
394,Fahad Al Muwallad,FW,sa Saudi Arabia,23,1994,3,2,182,2.0,0,0,0,0,0,1,0,0,23f32ea1,0.0,0.0,0.0,0.0,0.0,N/A
395,Alfred N'Diaye,MF,sn Senegal,28,1990,2,2,149,1.7,0,0,0,0,0,0,0,0,7789bf63,0.0,0.0,0.0,0.0,0.0,N/A
396,Khadim N'Diaye,GK,sn Senegal,33,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,f0581469,0.0,0.0,0.0,0.0,0.0,N/A
397,Cheikh N'Doye,MF,sn Senegal,32,1986,2,0,39,0.4,0,0,0,0,0,0,1,0,f1b2365a,0.0,0.0,0.0,0.0,0.0,N/A
398,Andrew Nabbout,FW,au Australia,25,1992,2,2,137,1.5,0,0,0,0,0,0,0,0,d62a84de,0.0,0.0,0.0,0.0,0.0,N/A
399,Nacho,DF,es Spain,28,1990,2,2,159,1.8,1,0,1,1,0,0,0,0,2946f9a1,0.0,0.57,0.57,0.57,0.57,N/A
400,Yūto Nagatomo,DF,jp Japan,31,1986,4,4,360,4.0,0,1,1,0,0,0,0,0,4b6960d2,0.25,0.25,0.0,0.0,0.25,N/A
401,Hamdi Nagguez,DF,tn Tunisia,25,1992,2,1,157,1.7,0,1,1,0,0,0,0,0,ad3b22f1,0.57,0.57,0.0,0.0,0.57,N/A
402,Nahitan Nández,MF,uy Uruguay,22,1995,5,4,290,3.2,0,0,0,0,0,0,0,0,95facda1,0.0,0.0,0.0,0.0,0.0,N/A
403,Keylor Navas,GK,cr Costa Rica,31,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,ecada4fc,0.0,0.0,0.0,0.0,0.0,N/A
404,Badou Ndiaye,MF,sn Senegal,27,1990,1,1,80,0.9,0,0,0,0,0,0,0,0,960acc0a,0.0,0.0,0.0,0.0,0.0,N/A
405,Wilfred Ndidi,MF,ng Nigeria,21,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,6b47c5db,0.0,0.0,0.0,0.0,0.0,N/A
406,Manuel Neuer,GK,de Germany,32,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,8778c910,0.0,0.0,0.0,0.0,0.0,N/A
407,Neymar,MF,br Brazil,26,1992,5,5,450,5.0,2,2,4,2,0,0,1,0,69384e5d,0.4,0.8,0.4,0.4,0.8,N/A
408,M'Baye Niang,FW,sn Senegal,23,1994,3,3,244,2.7,1,1,2,1,0,0,2,0,2054d037,0.37,0.74,0.37,0.37,0.74,N/A
409,Simeon Nwankwo,FW,ng Nigeria,26,1992,2,0,4,0.0,0,0,0,0,0,0,0,0,80dbbd10,0.0,0.0,0.0,0.0,0.0,N/A
410,Steven Nzonzi,MF,fr France,29,1988,5,1,146,1.6,0,0,0,0,0,0,0,0,c7526c18,0.0,0.0,0.0,0.0,0.0,N/A
411,John Obi Mikel,MF,ng Nigeria,31,1987,3,3,267,3.0,0,0,0,0,0,0,1,0,424d5f72,0.0,0.0,0.0,0.0,0.0,N/A
412,Guillermo Ochoa,GK,mx Mexico,32,1985,4,4,360,4.0,0,0,0,0,0,0,0,0,1e9bde92,0.0,0.0,0.0,0.0,0.0,N/A
413,Shinji Okazaki,MF,jp Japan,32,1986,3,1,68,0.8,0,0,0,0,0,0,0,0,68796d61,0.0,0.0,0.0,0.0,0.0,N/A
414,Robin Olsen,GK,se Sweden,28,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,e7ee38c3,0.0,0.0,0.0,0.0,0.0,N/A
415,Martin Olsson,DF,se Sweden,30,1988,2,0,35,0.4,0,0,0,0,0,0,0,0,2f72f79e,0.0,0.0,0.0,0.0,0.0,MF
416,Kenneth Omeruo,DF,ng Nigeria,24,1993,2,2,179,2.0,0,1,1,0,0,0,0,0,0f0aa5b4,0.5,0.5,0.0,0.0,0.5,N/A
417,Yuya Osako,FW,jp Japan,28,1990,4,3,308,3.4,1,0,1,1,0,0,0,0,f69fba57,0.0,0.29,0.29,0.29,0.29,N/A
418,David Ospina,GK,co Colombia,29,1988,4,4,390,4.3,0,0,0,0,0,0,0,0,82b1198a,0.0,0.0,0.0,0.0,0.0,N/A
419,Nicolás Otamendi,DF,ar Argentina,30,1988,4,4,360,4.0,0,0,0,0,0,0,2,0,0d267745,0.0,0.0,0.0,0.0,0.0,N/A
420,Abdullah Otayf,MF,sa Saudi Arabia,25,1992,3,3,243,2.7,0,1,1,0,0,0,0,0,508d44cf,0.37,0.37,0.0,0.0,0.37,N/A
421,Luis Ovalle,DF,pa Panama,29,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,d1f5fe0a,0.0,0.0,0.0,0.0,0.0,N/A
422,Bryan Oviedo,DF,cr Costa Rica,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,31faf295,0.0,0.0,0.0,0.0,0.0,N/A
423,Mohammed Al-Owais,GK,sa Saudi Arabia,26,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,f2c060c6,0.0,0.0,0.0,0.0,0.0,N/A
424,Mesut Özil,MF,de Germany,29,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,16380240,0.0,0.0,0.0,0.0,0.0,N/A
425,Rui Patrício,GK,pt Portugal,30,1988,4,4,360,4.0,0,0,0,0,0,0,0,0,79b0d6a0,0.0,0.0,0.0,0.0,0.0,N/A
426,Paulinho,MF,br Brazil,29,1988,5,5,349,3.9,1,0,1,1,0,0,0,0,bb7337cc,0.0,0.26,0.26,0.26,0.26,N/A
427,Benjamin Pavard,DF,fr France,22,1996,6,6,540,6.0,1,0,1,1,0,0,1,0,45a03961,0.0,0.17,0.17,0.17,0.17,N/A
428,Cristian Pavón,FW,ar Argentina,22,1996,4,1,155,1.7,0,0,0,0,0,0,0,0,a664b026,0.0,0.0,0.0,0.0,0.0,N/A
429,Michał Pazdan,DF,pl Poland,30,1987,2,2,169,1.9,0,0,0,0,0,0,0,0,5114b89a,0.0,0.0,0.0,0.0,0.0,N/A
430,Jaime Penedo,GK,pa Panama,36,1981,3,3,270,3.0,0,0,0,0,0,0,0,0,16549316,0.0,0.0,0.0,0.0,0.0,N/A
431,Pepe,DF,pt Portugal,35,1983,4,4,360,4.0,1,0,1,1,0,0,0,0,c906ce0f,0.0,0.25,0.25,0.25,0.25,N/A
432,Oribe Peralta,FW,mx Mexico,34,1984,1,0,2,0.0,0,0,0,0,0,0,0,0,5e6758f3,0.0,0.0,0.0,0.0,0.0,N/A
433,Ricardo Pereira,DF,pt Portugal,24,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,75a72a99,0.0,0.0,0.0,0.0,0.0,N/A
434,Blas Pérez,FW,pa Panama,37,1981,2,2,162,1.8,0,0,0,0,0,0,0,0,b9c81163,0.0,0.0,0.0,0.0,0.0,N/A
435,Enzo Pérez,MF,ar Argentina,32,1986,3,3,192,2.1,0,0,0,0,0,0,0,0,6d27cfc2,0.0,0.0,0.0,0.0,0.0,N/A
436,Ivan Perišić,MF,hr Croatia,29,1989,7,7,629,7.0,3,1,4,3,0,0,0,0,6fe90922,0.14,0.57,0.43,0.43,0.57,N/A
437,Sławomir Peszko,MF,pl Poland,33,1985,1,0,11,0.1,0,0,0,0,0,0,0,0,0629adab,0.0,0.0,0.0,0.0,0.0,N/A
438,Jordan Pickford,GK,eng England,24,1994,7,7,690,7.7,0,0,0,0,0,0,0,0,4806ec67,0.0,0.0,0.0,0.0,0.0,N/A
439,Gerard Piqué,DF,es Spain,31,1987,4,4,390,4.3,0,0,0,0,0,0,1,0,adfc9123,0.0,0.0,0.0,0.0,0.0,N/A
440,Łukasz Piszczek,DF,pl Poland,33,1985,2,2,172,1.9,0,0,0,0,0,0,0,0,fe2db476,0.0,0.0,0.0,0.0,0.0,N/A
441,Josip Pivarić,DF,hr Croatia,29,1989,4,1,203,2.3,0,0,0,0,0,0,1,0,7c224498,0.0,0.0,0.0,0.0,0.0,N/A
442,Marko Pjaca,MF,hr Croatia,23,1995,3,1,83,0.9,0,0,0,0,0,0,1,0,2c38b327,0.0,0.0,0.0,0.0,0.0,N/A
443,Marvin Plattenhardt,DF,de Germany,26,1992,1,1,78,0.9,0,0,0,0,0,0,0,0,f7aa75bd,0.0,0.0,0.0,0.0,0.0,N/A
444,Paul Pogba,MF,fr France,25,1993,6,6,538,6.0,1,0,1,1,0,0,1,0,867239d3,0.0,0.17,0.17,0.17,0.17,N/A
445,Yussuf Poulsen,MF,dk Denmark,23,1994,3,3,268,3.0,1,0,1,1,0,0,2,0,d2416c2e,0.0,0.34,0.34,0.34,0.34,FW
446,Morteza Pouraliganji,DF,ir IR Iran,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,2c2066f4,0.0,0.0,0.0,0.0,0.0,N/A
447,Aleksandar Prijović,FW,rs Serbia,28,1990,1,0,2,0.0,0,0,0,0,0,0,1,0,aec63b70,0.0,0.0,0.0,0.0,0.0,N/A
448,Ricardo Quaresma,MF,pt Portugal,34,1983,3,1,116,1.3,1,0,1,1,0,0,1,0,6b6d252d,0.0,0.78,0.78,0.78,0.78,N/A
449,Juan Quintero,MF,co Colombia,25,1993,4,4,307,3.4,1,2,3,1,0,0,0,0,540d0b37,0.59,0.88,0.29,0.29,0.88,N/A
450,Nemanja Radonjić,FW,rs Serbia,22,1996,2,0,19,0.2,0,0,0,0,0,0,0,0,0630eb63,0.0,0.0,0.0,0.0,0.0,MF
451,Ivan Rakitić,MF,hr Croatia,30,1988,7,6,640,7.1,1,0,1,1,0,0,1,0,89f951b5,0.0,0.14,0.14,0.14,0.14,N/A
452,Christian Ramos,DF,pe Peru,29,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,87196c85,0.0,0.0,0.0,0.0,0.0,N/A
453,Sergio Ramos,DF,es Spain,32,1986,4,4,390,4.3,0,0,0,0,0,0,0,0,08511d65,0.0,0.0,0.0,0.0,0.0,N/A
454,Marcus Rashford,FW,eng England,20,1997,6,1,202,2.2,0,0,0,0,0,0,0,0,a1d5bd30,0.0,0.0,0.0,0.0,0.0,N/A
455,Ante Rebić,MF,hr Croatia,24,1993,6,6,543,6.0,1,0,1,1,0,0,2,0,536cebe5,0.0,0.17,0.17,0.17,0.17,N/A
456,Marco Reus,MF,de Germany,29,1989,3,2,211,2.3,1,1,2,1,0,0,0,0,36a3ff67,0.43,0.85,0.43,0.43,0.85,N/A
457,Ramin Rezaeian,DF,ir IR Iran,28,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,c0ae3446,0.0,0.0,0.0,0.0,0.0,N/A
458,Josh Risdon,DF,au Australia,25,1992,3,3,270,3.0,0,0,0,0,0,0,1,0,22b526b8,0.0,0.0,0.0,0.0,0.0,N/A
459,Rodrigo,FW,es Spain,27,1991,3,0,26,0.3,0,0,0,0,0,0,0,0,1fb1c435,0.0,0.0,0.0,0.0,0.0,MF
460,Alberto Rodríguez,DF,pe Peru,34,1984,2,2,135,1.5,0,0,0,0,0,0,0,0,b03fb96e,0.0,0.0,0.0,0.0,0.0,N/A
461,Cristian Rodríguez,MF,uy Uruguay,32,1985,5,1,168,1.9,0,0,0,0,0,0,1,0,dcd67568,0.0,0.0,0.0,0.0,0.0,N/A
462,James Rodríguez,MF,co Colombia,26,1991,3,2,152,1.7,0,2,2,0,0,0,1,0,715bf047,1.18,1.18,0.0,0.0,1.18,N/A
463,Ricardo Rodríguez,DF,ch Switzerland,25,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,7f78ad23,0.0,0.0,0.0,0.0,0.0,N/A
464,Tom Rogić,MF,au Australia,25,1992,3,3,223,2.5,0,0,0,0,0,0,1,0,27ff9bdb,0.0,0.0,0.0,0.0,0.0,N/A
465,Marcos Rojo,DF,ar Argentina,28,1990,3,3,225,2.5,1,1,2,1,0,0,1,0,e0991c04,0.4,0.8,0.4,0.4,0.8,N/A
466,Cristiano Ronaldo,FW,pt Portugal,33,1985,4,4,360,4.0,4,0,4,3,1,2,2,0,dea698d9,0.0,1.0,1.0,0.75,0.75,N/A
467,Danny Rose,MF,eng England,27,1990,5,2,205,2.3,0,0,0,0,0,0,0,0,89d10e53,0.0,0.0,0.0,0.0,0.0,N/A
468,Antonio Rüdiger,DF,de Germany,25,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,18b896d6,0.0,0.0,0.0,0.0,0.0,N/A
469,Sebastian Rudy,MF,de Germany,28,1990,1,1,30,0.3,0,0,0,0,0,0,0,0,80f36c88,0.0,0.0,0.0,0.0,0.0,N/A
470,Raúl Ruidíaz,FW,pe Peru,27,1990,2,0,15,0.2,0,0,0,0,0,0,0,0,7a4296e1,0.0,0.0,0.0,0.0,0.0,N/A
471,Bryan Ruiz,FW,cr Costa Rica,32,1985,3,3,270,3.0,0,0,0,0,0,1,0,0,fa6292e2,0.0,0.0,0.0,0.0,0.0,N/A
472,Antonio Rukavina,DF,rs Serbia,34,1984,2,1,99,1.1,0,0,0,0,0,0,0,0,e12d7851,0.0,0.0,0.0,0.0,0.0,N/A
473,Mathew Ryan,GK,au Australia,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,4535e4bb,0.0,0.0,0.0,0.0,0.0,N/A
474,Maciej Rybus,MF,pl Poland,28,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,86dd16a8,0.0,0.0,0.0,0.0,0.0,DF
475,Youssouf Sabaly,DF,sn Senegal,25,1993,3,3,253,2.8,0,0,0,0,0,0,1,0,fbbb9269,0.0,0.0,0.0,0.0,0.0,N/A
476,Mohammed Al Sahlawi,FW,sa Saudi Arabia,31,1987,2,1,96,1.1,0,0,0,0,0,0,0,0,2c330ad2,0.0,0.0,0.0,0.0,0.0,N/A
477,Abdallah Said,MF,eg Egypt,32,1985,3,3,224,2.5,0,1,1,0,0,0,0,0,b29aec24,0.4,0.4,0.0,0.0,0.4,N/A
478,Trent Sainsbury,DF,au Australia,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,c8bfb695,0.0,0.0,0.0,0.0,0.0,N/A
479,Romain Saïss,DF,ma Morocco,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,9fbbcf39,0.0,0.0,0.0,0.0,0.0,N/A
480,Gōtoku Sakai,MF,jp Japan,27,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,c8e25f78,0.0,0.0,0.0,0.0,0.0,N/A
481,Hiroki Sakai,DF,jp Japan,28,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,d63e2912,0.0,0.0,0.0,0.0,0.0,N/A
482,Diafra Sakho,FW,sn Senegal,28,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,57c433c8,0.0,0.0,0.0,0.0,0.0,N/A
483,Mohamed Salah,MF,eg Egypt,25,1992,2,2,180,2.0,2,0,2,1,1,1,0,0,e342ad68,0.0,1.0,1.0,0.5,0.5,FW
484,Carlos Salcedo,DF,mx Mexico,24,1993,4,4,360,4.0,0,0,0,0,0,0,1,0,64c07ae1,0.0,0.0,0.0,0.0,0.0,N/A
485,Eduardo Salvio,MF,ar Argentina,27,1990,2,2,145,1.6,0,0,0,0,0,0,0,0,5f424f35,0.0,0.0,0.0,0.0,0.0,DF
486,Aleksandr Samedov,MF,ru Russia,33,1984,5,5,356,4.0,0,0,0,0,0,0,0,0,44c3d1d2,0.0,0.0,0.0,0.0,0.0,N/A
487,Carlos Sánchez,MF,uy Uruguay,33,1984,3,1,124,1.4,0,2,2,0,0,0,0,0,a6dbad80,1.45,1.45,0.0,0.0,1.45,N/A
488,Carlos Sánchez,MF,co Colombia,32,1986,3,3,170,1.9,0,0,0,0,0,0,1,1,50b51fac,0.0,0.0,0.0,0.0,0.0,N/A
489,Davinson Sánchez,DF,co Colombia,22,1996,4,4,390,4.3,0,0,0,0,0,0,0,0,da7b447d,0.0,0.0,0.0,0.0,0.0,N/A
490,Salif Sané,DF,sn Senegal,27,1990,3,3,270,3.0,0,0,0,0,0,0,1,0,791abba1,0.0,0.0,0.0,0.0,0.0,N/A
491,Anderson Santamaría,DF,pe Peru,26,1992,2,1,135,1.5,0,0,0,0,0,0,0,0,7b0c89ae,0.0,0.0,0.0,0.0,0.0,N/A
492,Ismaila Sarr,MF,sn Senegal,20,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,bfdb33aa,0.0,0.0,0.0,0.0,0.0,FW
493,Ferjani Sassi,MF,tn Tunisia,26,1992,3,3,193,2.1,1,0,1,0,1,1,2,0,35bf6065,0.0,0.47,0.47,0.0,0.0,N/A
494,Fabian Schär,DF,ch Switzerland,26,1991,3,3,270,3.0,0,0,0,0,0,0,2,0,c8aa95da,0.0,0.0,0.0,0.0,0.0,N/A
495,Kasper Schmeichel,GK,dk Denmark,31,1986,4,4,390,4.3,0,0,0,0,0,0,0,0,53af52f3,0.0,0.0,0.0,0.0,0.0,N/A
496,Lasse Schöne,MF,dk Denmark,32,1986,3,1,221,2.5,0,0,0,0,0,0,0,0,c3a8bcd8,0.0,0.0,0.0,0.0,0.0,N/A
497,Ju Se-jong,MF,kr Korea Republic,27,1990,2,1,85,0.9,0,1,1,0,0,0,0,0,ca8ca082,1.06,1.06,0.0,0.0,1.06,N/A
498,Haris Seferović,FW,ch Switzerland,26,1992,3,2,142,1.6,0,0,0,0,0,0,0,0,a45eac1f,0.0,0.0,0.0,0.0,0.0,N/A
499,Moon Seon-min,MF,kr Korea Republic,26,1992,2,2,144,1.6,0,0,0,0,0,0,1,0,61c75363,0.0,0.0,0.0,0.0,0.0,N/A
500,Lee Seung-woo,FW,kr Korea Republic,20,1998,2,0,46,0.5,0,0,0,0,0,0,1,0,0f22b650,0.0,0.0,0.0,0.0,0.0,MF
501,Yasser Al-Shahrani,DF,sa Saudi Arabia,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,251c164e,0.0,0.0,0.0,0.0,0.0,N/A
502,Xherdan Shaqiri,MF,ch Switzerland,26,1991,4,4,350,3.9,1,1,2,1,0,0,1,0,6421ec64,0.26,0.51,0.26,0.26,0.51,N/A
